,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
3407,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
3408,18,9.4,-0.8,-3.12,8,0,8,0,0.0,0.0
3409,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3410,19,12.4,0.5,1.79,6,6,6,4,100.0,66.66666666666666
3411,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3412,18,9.4,-0.8,-3.12,5,1,5,0,20.0,0.0
3413,18,15.5,2.8,-4.06,7,0,8,0,0.0,0.0
3414,18,12.4,0.5,1.79,7,6,8,7,85.71428571428571,87.5
3415,20,11.1,0.6,2.02,7,6,8,6,85.71428571428571,75.0
3416,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3417,21,12.7,3.7,-1.7,6,2,6,0,33.33333333333333,0.0
3418,19,11.1,0.6,2.02,7,7,7,7,100.0,100.0
3419,20,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3420,21,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
3421,23,11.1,0.6,2.02,6,0,6,0,0.0,0.0
3422,18,12.7,3.7,-1.7,6,6,6,2,100.0,33.33333333333333
3423,30,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
3424,20,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3425,29,10.8,1.4,1.74,5,3,5,0,60.0,0.0
3426,24,10.8,1.4,1.74,5,5,5,2,100.0,40.0
3427,20,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3428,27,13.9,-0.3,0.79,6,4,6,6,66.66666666666666,100.0
3429,23,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3430,23,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3431,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3432,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3433,19,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
3434,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3435,19,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3436,18,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3437,29,9.4,-0.8,-3.12,13,8,12,9,61.53846153846154,75.0
3438,24,13.9,-0.3,0.79,7,6,8,8,85.71428571428571,100.0
3439,19,8.9,1.4,3.51,7,2,7,2,28.57142857142857,28.57142857142857
3440,19,12.7,3.7,-1.7,7,6,7,7,85.71428571428571,100.0
3441,19,10.8,1.4,1.74,6,3,6,5,50.0,83.33333333333334
3442,20,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
3443,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3444,18,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
3445,19,12.4,0.5,1.79,7,7,8,7,100.0,87.5
3446,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3447,18,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
3448,19,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3449,18,16.2,0.3,-0.92,7,7,8,8,100.0,100.0
3450,24,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
3451,28,13.9,-0.3,0.79,7,4,7,5,57.14285714285714,71.42857142857143
3452,20,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3453,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3454,22,9.4,-0.8,-3.12,5,2,5,1,40.0,20.0
3455,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3456,36,16.2,0.3,-0.92,14,13,11,11,92.85714285714286,100.0
3457,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3458,18,16.2,0.3,-0.92,6,5,6,6,83.33333333333334,100.0
3459,40,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3460,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3461,38,10.8,1.4,1.74,8,5,8,5,62.5,62.5
3462,32,15.5,2.8,-4.06,10,4,9,3,40.0,33.33333333333333
3463,19,9.4,-0.8,-3.12,6,3,6,5,50.0,83.33333333333334
3464,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3465,35,10.8,1.4,1.74,1,0,5,0,0.0,0.0
3466,20,7.6,2.6,0.32,5,4,4,2,80.0,50.0
3467,29,12.7,3.7,-1.7,8,7,8,8,87.5,100.0
3468,29,15.5,2.8,-4.06,5,5,5,4,100.0,80.0
3469,19,9.4,-0.8,-3.12,8,7,8,7,87.5,87.5
3470,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3471,25,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3472,50,8.9,1.4,3.51,6,0,5,0,0.0,0.0
3473,24,7.6,2.6,0.32,15,14,14,13,93.33333333333333,92.85714285714286
3474,18,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3475,20,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
3476,20,15.5,2.8,-4.06,18,18,13,13,100.0,100.0
3477,21,9.4,-0.8,-3.12,10,6,10,5,60.0,50.0
3478,28,10.8,1.4,1.74,8,7,6,1,87.5,16.666666666666664
3479,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
3480,18,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
3481,22,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
3482,25,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
3483,37,11.1,0.6,2.02,7,5,7,5,71.42857142857143,71.42857142857143
3484,38,11.1,0.6,2.02,7,5,7,4,71.42857142857143,57.14285714285714
3485,36,13.9,-0.3,0.79,6,3,6,5,50.0,83.33333333333334
3486,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3487,19,9.4,-0.8,-3.12,5,0,6,0,0.0,0.0
3488,24,9.4,-0.8,-3.12,5,2,5,3,40.0,60.0
3489,20,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
3490,21,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
3491,32,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3492,39,12.7,3.7,-1.7,5,0,5,1,0.0,20.0
3493,33,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3494,20,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
3495,19,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3496,43,13.9,-0.3,0.79,5,2,5,3,40.0,60.0
3497,49,16.2,0.3,-0.92,5,4,5,4,80.0,80.0
3498,18,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3499,27,11.1,0.6,2.02,6,0,6,0,0.0,0.0
3500,19,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3501,45,16.2,0.3,-0.92,6,6,6,0,100.0,0.0
3502,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3503,21,13.9,-0.3,0.79,6,6,6,4,100.0,66.66666666666666
3504,18,13.9,-0.3,0.79,6,6,6,5,100.0,83.33333333333334
3505,18,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3506,29,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
3507,19,9.4,-0.8,-3.12,5,5,5,5,100.0,100.0
3508,18,12.4,0.5,1.79,5,4,5,4,80.0,80.0
3509,22,12.4,0.5,1.79,7,7,9,8,100.0,88.88888888888889
3510,18,11.1,0.6,2.02,7,7,8,8,100.0,100.0
3511,20,13.9,-0.3,0.79,6,5,6,2,83.33333333333334,33.33333333333333
3512,20,10.8,1.4,1.74,0,0,0,0,0.0,0.0
3513,29,11.1,0.6,2.02,6,1,6,0,16.666666666666664,0.0
3514,29,7.6,2.6,0.32,5,3,5,4,60.0,80.0
3515,23,9.4,-0.8,-3.12,6,1,6,4,16.666666666666664,66.66666666666666
3516,19,10.8,1.4,1.74,0,0,0,0,0.0,0.0
3517,18,7.6,2.6,0.32,5,0,5,1,0.0,20.0
3518,22,7.6,2.6,0.32,6,4,6,2,66.66666666666666,33.33333333333333
3519,34,10.8,1.4,1.74,10,7,10,6,70.0,60.0
3520,26,13.9,-0.3,0.79,5,5,5,5,100.0,100.0
3521,24,11.1,0.6,2.02,17,13,17,12,76.47058823529412,70.58823529411765
3522,17,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3523,21,9.4,-0.8,-3.12,5,2,5,3,40.0,60.0
3524,34,12.7,3.7,-1.7,5,5,5,5,100.0,100.0
3525,19,12.4,0.5,1.79,6,6,6,6,100.0,100.0
3526,49,8.9,1.4,3.51,12,5,7,5,41.66666666666667,71.42857142857143
3527,23,13.9,-0.3,0.79,7,5,7,6,71.42857142857143,85.71428571428571
3528,18,12.4,0.5,1.79,5,4,5,3,80.0,60.0
3529,20,13.9,-0.3,0.79,7,5,8,7,71.42857142857143,87.5
3530,19,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
3531,24,16.2,0.3,-0.92,9,8,10,9,88.88888888888889,90.0
3532,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3533,45,9.4,-0.8,-3.12,6,0,6,0,0.0,0.0
3534,30,7.6,2.6,0.32,5,2,5,0,40.0,0.0
3535,28,8.9,1.4,3.51,15,13,13,9,86.66666666666667,69.23076923076923
3536,40,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3537,32,10.8,1.4,1.74,5,0,5,0,0.0,0.0
3538,19,7.6,2.6,0.32,6,4,6,4,66.66666666666666,66.66666666666666
3539,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3540,18,9.4,-0.8,-3.12,5,1,5,0,20.0,0.0
3541,20,10.8,1.4,1.74,6,6,6,2,100.0,33.33333333333333
3542,39,15.5,2.8,-4.06,5,4,5,4,80.0,80.0
3543,19,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
3544,38,7.6,2.6,0.32,5,2,5,3,40.0,60.0
3545,18,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3546,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
3547,28,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3548,31,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
3549,23,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3550,21,11.1,0.6,2.02,7,6,8,5,85.71428571428571,62.5
3551,33,16.2,0.3,-0.92,6,0,5,0,0.0,0.0
3552,22,12.7,3.7,-1.7,5,3,5,3,60.0,60.0
3553,20,12.4,0.5,1.79,5,5,5,5,100.0,100.0
3554,19,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
3555,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3556,25,9.4,-0.8,-3.12,6,6,6,4,100.0,66.66666666666666
3557,25,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
3558,19,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3559,20,7.6,2.6,0.32,5,5,5,4,100.0,80.0
3560,33,16.2,0.3,-0.92,7,5,7,0,71.42857142857143,0.0
3561,19,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3562,31,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3563,24,8.9,1.4,3.51,6,2,7,2,33.33333333333333,28.57142857142857
3564,23,15.5,2.8,-4.06,5,0,5,0,0.0,0.0
3565,26,9.4,-0.8,-3.12,5,3,5,3,60.0,60.0
3566,38,16.2,0.3,-0.92,18,18,18,18,100.0,100.0
3567,20,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3568,20,12.4,0.5,1.79,5,3,5,5,60.0,100.0
3569,25,10.8,1.4,1.74,6,0,6,0,0.0,0.0
3570,19,8.9,1.4,3.51,6,5,6,4,83.33333333333334,66.66666666666666
3571,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3572,28,10.8,1.4,1.74,13,7,11,5,53.84615384615385,45.45454545454545
3573,18,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3574,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3575,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3576,19,12.4,0.5,1.79,5,5,5,4,100.0,80.0
3577,24,12.7,3.7,-1.7,8,2,8,2,25.0,25.0
3578,21,10.8,1.4,1.74,6,0,6,0,0.0,0.0
3579,20,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3580,21,13.9,-0.3,0.79,6,5,6,5,83.33333333333334,83.33333333333334
3581,24,10.8,1.4,1.74,7,7,8,7,100.0,87.5
3582,27,10.8,1.4,1.74,5,0,5,0,0.0,0.0
3583,19,8.9,1.4,3.51,5,4,5,5,80.0,100.0
3584,39,8.9,1.4,3.51,9,9,7,7,100.0,100.0
3585,25,12.4,0.5,1.79,7,2,7,2,28.57142857142857,28.57142857142857
3586,18,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
3587,19,10.8,1.4,1.74,12,12,12,12,100.0,100.0
3588,21,13.9,-0.3,0.79,6,5,6,4,83.33333333333334,66.66666666666666
3589,27,8.9,1.4,3.51,5,0,5,0,0.0,0.0
3590,19,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3591,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3592,27,9.4,-0.8,-3.12,12,9,11,6,75.0,54.54545454545454
3593,18,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
3594,19,9.4,-0.8,-3.12,5,2,5,5,40.0,100.0
3595,19,13.9,-0.3,0.79,6,3,6,1,50.0,16.666666666666664
3596,22,15.5,2.8,-4.06,6,3,6,3,50.0,50.0
3597,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3598,18,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
3599,23,9.4,-0.8,-3.12,11,11,6,6,100.0,100.0
3600,20,9.4,-0.8,-3.12,0,0,0,0,0.0,0.0
3601,18,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3602,18,12.4,0.5,1.79,6,6,6,6,100.0,100.0
3603,18,8.9,1.4,3.51,5,5,5,3,100.0,60.0
3604,20,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3605,20,15.5,2.8,-4.06,6,5,6,3,83.33333333333334,50.0
3606,21,12.4,0.5,1.79,7,5,9,5,71.42857142857143,55.55555555555556
3607,22,13.9,-0.3,0.79,0,0,0,0,0.0,0.0
3608,20,11.1,0.6,2.02,5,5,5,5,100.0,100.0
3609,19,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
3610,19,12.4,0.5,1.79,5,2,5,3,40.0,60.0
3611,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3612,19,12.4,0.5,1.79,6,4,6,2,66.66666666666666,33.33333333333333
3613,19,11.1,0.6,2.02,5,3,6,2,60.0,33.33333333333333
3614,24,8.9,1.4,3.51,8,7,6,6,87.5,100.0
3615,18,10.8,1.4,1.74,6,3,6,4,50.0,66.66666666666666
3616,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3617,18,8.9,1.4,3.51,6,5,6,5,83.33333333333334,83.33333333333334
3618,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3619,21,12.4,0.5,1.79,6,6,6,6,100.0,100.0
3620,18,11.1,0.6,2.02,6,4,6,5,66.66666666666666,83.33333333333334
3621,18,11.1,0.6,2.02,7,7,8,8,100.0,100.0
3622,18,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3623,23,13.9,-0.3,0.79,6,4,6,0,66.66666666666666,0.0
3624,21,8.9,1.4,3.51,5,3,5,4,60.0,80.0
3625,20,9.4,-0.8,-3.12,6,1,6,1,16.666666666666664,16.666666666666664
3626,26,7.6,2.6,0.32,7,7,6,2,100.0,33.33333333333333
3627,18,7.6,2.6,0.32,6,6,6,5,100.0,83.33333333333334
3628,18,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
3629,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3630,20,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
3631,19,16.2,0.3,-0.92,6,6,6,2,100.0,33.33333333333333
3632,21,12.4,0.5,1.79,6,3,6,2,50.0,33.33333333333333
3633,33,10.8,1.4,1.74,10,9,9,7,90.0,77.77777777777779
3634,18,7.6,2.6,0.32,5,4,5,4,80.0,80.0
3635,21,7.6,2.6,0.32,21,18,21,18,85.71428571428571,85.71428571428571
3636,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3637,33,8.9,1.4,3.51,7,7,7,6,100.0,85.71428571428571
3638,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3639,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3640,20,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3641,20,11.1,0.6,2.02,6,0,6,0,0.0,0.0
3642,20,10.8,1.4,1.74,6,6,6,5,100.0,83.33333333333334
3643,19,10.8,1.4,1.74,5,4,5,5,80.0,100.0
3644,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3645,21,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3646,26,12.4,0.5,1.79,6,3,6,4,50.0,66.66666666666666
3647,21,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
3648,18,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3649,27,12.4,0.5,1.79,7,6,7,1,85.71428571428571,14.285714285714285
3650,20,15.5,2.8,-4.06,12,12,12,11,100.0,91.66666666666666
3651,21,16.2,0.3,-0.92,6,5,6,4,83.33333333333334,66.66666666666666
3652,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3653,20,16.2,0.3,-0.92,6,6,6,5,100.0,83.33333333333334
3654,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3655,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3656,19,12.7,3.7,-1.7,5,3,5,3,60.0,60.0
3657,20,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
3658,20,10.8,1.4,1.74,5,5,5,5,100.0,100.0
3659,20,12.7,3.7,-1.7,5,2,5,4,40.0,80.0
3660,19,13.9,-0.3,0.79,6,0,5,0,0.0,0.0
3661,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3662,18,10.8,1.4,1.74,5,3,5,5,60.0,100.0
3663,19,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
3664,19,12.4,0.5,1.79,7,6,8,7,85.71428571428571,87.5
3665,43,16.2,0.3,-0.92,6,6,6,5,100.0,83.33333333333334
3666,47,9.4,-0.8,-3.12,10,8,7,5,80.0,71.42857142857143
3667,23,7.6,2.6,0.32,3,0,2,0,0.0,0.0
3668,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3669,20,12.7,3.7,-1.7,8,6,8,6,75.0,75.0
3670,19,8.9,1.4,3.51,12,12,11,11,100.0,100.0
3671,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3672,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3673,39,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
3674,20,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3675,21,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3676,22,9.4,-0.8,-3.12,11,9,10,4,81.81818181818183,40.0
3677,19,7.6,2.6,0.32,6,1,5,0,16.666666666666664,0.0
3678,22,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3679,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3680,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
3681,26,11.1,0.6,2.02,5,5,5,5,100.0,100.0
3682,36,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3683,20,12.4,0.5,1.79,0,0,0,0,0.0,0.0
3684,30,15.5,2.8,-4.06,5,2,5,4,40.0,80.0
3685,24,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3686,26,7.6,2.6,0.32,15,11,14,11,73.33333333333333,78.57142857142857
3687,19,13.9,-0.3,0.79,5,1,5,0,20.0,0.0
3688,34,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
3689,33,9.4,-0.8,-3.12,5,1,5,3,20.0,60.0
3690,19,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
3691,26,8.9,1.4,3.51,5,1,5,1,20.0,20.0
3692,29,16.2,0.3,-0.92,6,1,6,0,16.666666666666664,0.0
3693,19,8.9,1.4,3.51,5,5,5,2,100.0,40.0
3694,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
3695,29,11.1,0.6,2.02,5,2,5,1,40.0,20.0
3696,21,9.4,-0.8,-3.12,6,6,6,5,100.0,83.33333333333334
3697,19,10.8,1.4,1.74,6,5,6,2,83.33333333333334,33.33333333333333
3698,20,15.5,2.8,-4.06,7,5,8,7,71.42857142857143,87.5
3699,18,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3700,18,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
3701,21,10.8,1.4,1.74,5,5,5,3,100.0,60.0
3702,20,8.9,1.4,3.51,5,0,5,0,0.0,0.0
3703,30,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3704,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3705,30,8.9,1.4,3.51,5,5,5,4,100.0,80.0
3706,22,12.7,3.7,-1.7,5,5,5,4,100.0,80.0
3707,22,12.4,0.5,1.79,0,0,0,0,0.0,0.0
3708,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
3709,21,7.6,2.6,0.32,5,3,5,4,60.0,80.0
3710,21,7.6,2.6,0.32,5,4,5,5,80.0,100.0
3711,21,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
3712,27,15.5,2.8,-4.06,5,3,5,3,60.0,60.0
3713,32,13.9,-0.3,0.79,7,0,7,0,0.0,0.0
3714,40,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
3715,20,7.6,2.6,0.32,5,2,5,2,40.0,40.0
3716,20,12.7,3.7,-1.7,5,2,5,2,40.0,40.0
3717,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
3718,21,12.7,3.7,-1.7,5,2,5,0,40.0,0.0
3719,18,12.7,3.7,-1.7,6,6,6,0,100.0,0.0
3720,19,16.2,0.3,-0.92,6,1,6,0,16.666666666666664,0.0
3721,30,15.5,2.8,-4.06,6,1,6,0,16.666666666666664,0.0
3722,29,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
3723,18,7.6,2.6,0.32,5,1,5,3,20.0,60.0
3724,18,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
3725,22,15.5,2.8,-4.06,10,5,7,6,50.0,85.71428571428571
3726,27,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3727,20,10.8,1.4,1.74,6,4,6,5,66.66666666666666,83.33333333333334
3728,42,11.1,0.6,2.02,12,11,11,10,91.66666666666666,90.9090909090909
3729,21,15.5,2.8,-4.06,12,12,12,12,100.0,100.0
3730,23,16.2,0.3,-0.92,7,6,8,7,85.71428571428571,87.5
3731,21,8.9,1.4,3.51,12,5,12,4,41.66666666666667,33.33333333333333
3732,19,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
3733,40,8.9,1.4,3.51,6,6,6,4,100.0,66.66666666666666
3734,22,12.7,3.7,-1.7,9,5,9,7,55.55555555555556,77.77777777777779
3735,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3736,24,12.7,3.7,-1.7,5,5,5,4,100.0,80.0
3737,21,12.7,3.7,-1.7,6,5,6,2,83.33333333333334,33.33333333333333
3738,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3739,18,7.6,2.6,0.32,5,0,5,2,0.0,40.0
3740,24,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
3741,28,9.4,-0.8,-3.12,5,3,5,5,60.0,100.0
3742,19,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
3743,28,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
3744,18,7.6,2.6,0.32,6,0,6,0,0.0,0.0
3745,19,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
3746,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
3747,21,10.8,1.4,1.74,5,0,5,4,0.0,80.0
3748,18,13.9,-0.3,0.79,7,0,8,0,0.0,0.0
3749,19,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3750,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3751,20,15.5,2.8,-4.06,12,10,12,12,83.33333333333334,100.0
3752,18,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
3753,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3754,26,10.8,1.4,1.74,5,1,5,0,20.0,0.0
3755,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
3756,58,9.4,-0.8,-3.12,6,5,6,5,83.33333333333334,83.33333333333334
3757,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3758,20,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
3759,20,11.1,0.6,2.02,5,0,5,0,0.0,0.0
3760,29,9.4,-0.8,-3.12,15,13,14,14,86.66666666666667,100.0
3761,27,16.2,0.3,-0.92,6,0,5,0,0.0,0.0
3762,21,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3763,20,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3764,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
3765,22,11.1,0.6,2.02,7,6,8,6,85.71428571428571,75.0
3766,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3767,19,12.4,0.5,1.79,6,3,6,0,50.0,0.0
3768,23,7.6,2.6,0.32,6,5,6,5,83.33333333333334,83.33333333333334
3769,18,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
3770,19,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
3771,20,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
3772,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3773,26,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
3774,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3775,29,12.7,3.7,-1.7,5,4,5,2,80.0,40.0
3776,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3777,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3778,23,12.4,0.5,1.79,6,4,6,2,66.66666666666666,33.33333333333333
3779,25,10.8,1.4,1.74,7,3,8,3,42.857142857142854,37.5
3780,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3781,19,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3782,18,12.4,0.5,1.79,7,7,7,7,100.0,100.0
3783,19,12.4,0.5,1.79,7,5,7,6,71.42857142857143,85.71428571428571
3784,36,8.9,1.4,3.51,10,4,9,4,40.0,44.44444444444444
3785,20,15.5,2.8,-4.06,6,3,6,3,50.0,50.0
3786,20,11.1,0.6,2.02,0,0,0,0,0.0,0.0
3787,18,11.1,0.6,2.02,6,5,6,0,83.33333333333334,0.0
3788,19,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
3789,20,8.9,1.4,3.51,9,3,6,2,33.33333333333333,33.33333333333333
3790,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3791,20,12.4,0.5,1.79,6,4,6,3,66.66666666666666,50.0
3792,24,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3793,19,8.9,1.4,3.51,6,0,6,0,0.0,0.0
3794,18,7.6,2.6,0.32,5,1,5,2,20.0,40.0
3795,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3796,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
3797,22,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
3798,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
