,Marital status,attendance,Esn,Debtor,fees,Gender,scholarship,Target,Sector_Agronomy and Veterinary Science,Sector_Business and Communication,Sector_Education,Sector_Renewable Energies,Sector_Social Services and Health,Sector_Technology and Design,Sector_Tourism,Age at enrollment,Unemployment rate,Inflation rate,GDP,Enrolled1,Approved1,Enrolled2,Approved2,Tasa_1st,Tasa_2nd
3652,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3653,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,20,16.2,0.3,-0.92,6,6,6,5,100.0,83.33333333333334
3654,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3655,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3656,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,19,12.7,3.7,-1.7,5,3,5,3,60.0,60.0
3657,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
3658,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,20,10.8,1.4,1.74,5,5,5,5,100.0,100.0
3659,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,20,12.7,3.7,-1.7,5,2,5,4,40.0,80.0
3660,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,19,13.9,-0.3,0.79,6,0,5,0,0.0,0.0
3661,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3662,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,10.8,1.4,1.74,5,3,5,5,60.0,100.0
3663,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,13.9,-0.3,0.79,7,6,8,7,85.71428571428571,87.5
3664,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19,12.4,0.5,1.79,7,6,8,7,85.71428571428571,87.5
3665,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,43,16.2,0.3,-0.92,6,6,6,5,100.0,83.33333333333334
3666,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,47,9.4,-0.8,-3.12,10,8,7,5,80.0,71.42857142857143
3667,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,7.6,2.6,0.32,3,0,2,0,0.0,0.0
3668,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,19,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3669,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,12.7,3.7,-1.7,8,6,8,6,75.0,75.0
3670,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,19,8.9,1.4,3.51,12,12,11,11,100.0,100.0
3671,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3672,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3673,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,39,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
3674,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,20,10.8,1.4,1.74,6,6,6,6,100.0,100.0
3675,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,21,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3676,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,22,9.4,-0.8,-3.12,11,9,10,4,81.81818181818183,40.0
3677,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,19,7.6,2.6,0.32,6,1,5,0,16.666666666666664,0.0
3678,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,22,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3679,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,19,12.7,3.7,-1.7,6,6,6,6,100.0,100.0
3680,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
3681,1,1,0,0,1,1,0,2,0,1,0,0,0,0,0,26,11.1,0.6,2.02,5,5,5,5,100.0,100.0
3682,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3683,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,20,12.4,0.5,1.79,0,0,0,0,0.0,0.0
3684,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,30,15.5,2.8,-4.06,5,2,5,4,40.0,80.0
3685,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,24,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3686,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,26,7.6,2.6,0.32,15,11,14,11,73.33333333333333,78.57142857142857
3687,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19,13.9,-0.3,0.79,5,1,5,0,20.0,0.0
3688,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,34,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
3689,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,33,9.4,-0.8,-3.12,5,1,5,3,20.0,60.0
3690,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,5,5,5,4,100.0,80.0
3691,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,26,8.9,1.4,3.51,5,1,5,1,20.0,20.0
3692,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,29,16.2,0.3,-0.92,6,1,6,0,16.666666666666664,0.0
3693,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,19,8.9,1.4,3.51,5,5,5,2,100.0,40.0
3694,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,18,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
3695,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29,11.1,0.6,2.02,5,2,5,1,40.0,20.0
3696,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,21,9.4,-0.8,-3.12,6,6,6,5,100.0,83.33333333333334
3697,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,19,10.8,1.4,1.74,6,5,6,2,83.33333333333334,33.33333333333333
3698,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,20,15.5,2.8,-4.06,7,5,8,7,71.42857142857143,87.5
3699,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,18,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3700,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,18,15.5,2.8,-4.06,6,6,6,5,100.0,83.33333333333334
3701,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,21,10.8,1.4,1.74,5,5,5,3,100.0,60.0
3702,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,20,8.9,1.4,3.51,5,0,5,0,0.0,0.0
3703,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,30,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3704,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,13.9,-0.3,0.79,6,6,6,6,100.0,100.0
3705,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,30,8.9,1.4,3.51,5,5,5,4,100.0,80.0
3706,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,22,12.7,3.7,-1.7,5,5,5,4,100.0,80.0
3707,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,22,12.4,0.5,1.79,0,0,0,0,0.0,0.0
3708,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
3709,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,7.6,2.6,0.32,5,3,5,4,60.0,80.0
3710,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,21,7.6,2.6,0.32,5,4,5,5,80.0,100.0
3711,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,21,15.5,2.8,-4.06,0,0,0,0,0.0,0.0
3712,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,27,15.5,2.8,-4.06,5,3,5,3,60.0,60.0
3713,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,32,13.9,-0.3,0.79,7,0,7,0,0.0,0.0
3714,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,40,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
3715,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,20,7.6,2.6,0.32,5,2,5,2,40.0,40.0
3716,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,20,12.7,3.7,-1.7,5,2,5,2,40.0,40.0
3717,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,18,7.6,2.6,0.32,0,0,0,0,0.0,0.0
3718,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,12.7,3.7,-1.7,5,2,5,0,40.0,0.0
3719,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,18,12.7,3.7,-1.7,6,6,6,0,100.0,0.0
3720,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,19,16.2,0.3,-0.92,6,1,6,0,16.666666666666664,0.0
3721,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,15.5,2.8,-4.06,6,1,6,0,16.666666666666664,0.0
3722,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,29,15.5,2.8,-4.06,6,0,6,0,0.0,0.0
3723,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,18,7.6,2.6,0.32,5,1,5,3,20.0,60.0
3724,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,5,4,5,5,80.0,100.0
3725,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,22,15.5,2.8,-4.06,10,5,7,6,50.0,85.71428571428571
3726,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,27,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3727,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,20,10.8,1.4,1.74,6,4,6,5,66.66666666666666,83.33333333333334
3728,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,42,11.1,0.6,2.02,12,11,11,10,91.66666666666666,90.9090909090909
3729,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,21,15.5,2.8,-4.06,12,12,12,12,100.0,100.0
3730,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,23,16.2,0.3,-0.92,7,6,8,7,85.71428571428571,87.5
3731,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,21,8.9,1.4,3.51,12,5,12,4,41.66666666666667,33.33333333333333
3732,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,19,12.7,3.7,-1.7,0,0,0,0,0.0,0.0
3733,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,40,8.9,1.4,3.51,6,6,6,4,100.0,66.66666666666666
3734,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,22,12.7,3.7,-1.7,9,5,9,7,55.55555555555556,77.77777777777779
3735,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,19,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3736,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,24,12.7,3.7,-1.7,5,5,5,4,100.0,80.0
3737,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,21,12.7,3.7,-1.7,6,5,6,2,83.33333333333334,33.33333333333333
3738,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3739,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,18,7.6,2.6,0.32,5,0,5,2,0.0,40.0
3740,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,24,11.1,0.6,2.02,6,5,6,5,83.33333333333334,83.33333333333334
3741,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,28,9.4,-0.8,-3.12,5,3,5,5,60.0,100.0
3742,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,19,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
3743,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,28,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
3744,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,18,7.6,2.6,0.32,6,0,6,0,0.0,0.0
3745,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19,16.2,0.3,-0.92,0,0,0,0,0.0,0.0
3746,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,9.4,-0.8,-3.12,8,8,8,8,100.0,100.0
3747,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,21,10.8,1.4,1.74,5,0,5,4,0.0,80.0
3748,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,0,8,0,0.0,0.0
3749,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,19,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3750,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,19,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3751,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,20,15.5,2.8,-4.06,12,10,12,12,83.33333333333334,100.0
3752,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,18,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
3753,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,7.6,2.6,0.32,7,6,7,6,85.71428571428571,85.71428571428571
3754,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,26,10.8,1.4,1.74,5,1,5,0,20.0,0.0
3755,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18,13.9,-0.3,0.79,7,7,8,8,100.0,100.0
3756,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,58,9.4,-0.8,-3.12,6,5,6,5,83.33333333333334,83.33333333333334
3757,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3758,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,5,6,4,83.33333333333334,66.66666666666666
3759,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,11.1,0.6,2.02,5,0,5,0,0.0,0.0
3760,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,29,9.4,-0.8,-3.12,15,13,14,14,86.66666666666667,100.0
3761,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,27,16.2,0.3,-0.92,6,0,5,0,0.0,0.0
3762,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,21,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3763,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3764,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,11.1,0.6,2.02,6,6,6,5,100.0,83.33333333333334
3765,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,22,11.1,0.6,2.02,7,6,8,6,85.71428571428571,75.0
3766,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3767,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,19,12.4,0.5,1.79,6,3,6,0,50.0,0.0
3768,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,23,7.6,2.6,0.32,6,5,6,5,83.33333333333334,83.33333333333334
3769,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,18,12.4,0.5,1.79,6,6,6,5,100.0,83.33333333333334
3770,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,12.7,3.7,-1.7,6,0,6,0,0.0,0.0
3771,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
3772,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3773,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,26,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
3774,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3775,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,29,12.7,3.7,-1.7,5,4,5,2,80.0,40.0
3776,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,20,16.2,0.3,-0.92,6,6,6,6,100.0,100.0
3777,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,19,15.5,2.8,-4.06,6,6,6,6,100.0,100.0
3778,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,23,12.4,0.5,1.79,6,4,6,2,66.66666666666666,33.33333333333333
3779,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,25,10.8,1.4,1.74,7,3,8,3,42.857142857142854,37.5
3780,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3781,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,19,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3782,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,18,12.4,0.5,1.79,7,7,7,7,100.0,100.0
3783,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,19,12.4,0.5,1.79,7,5,7,6,71.42857142857143,85.71428571428571
3784,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,8.9,1.4,3.51,10,4,9,4,40.0,44.44444444444444
3785,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,20,15.5,2.8,-4.06,6,3,6,3,50.0,50.0
3786,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,20,11.1,0.6,2.02,0,0,0,0,0.0,0.0
3787,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,18,11.1,0.6,2.02,6,5,6,0,83.33333333333334,0.0
3788,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,19,12.4,0.5,1.79,6,5,6,6,83.33333333333334,100.0
3789,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,20,8.9,1.4,3.51,9,3,6,2,33.33333333333333,33.33333333333333
3790,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,7,7,8,8,100.0,100.0
3791,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,4,6,3,66.66666666666666,50.0
3792,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,24,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3793,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,19,8.9,1.4,3.51,6,0,6,0,0.0,0.0
3794,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,18,7.6,2.6,0.32,5,1,5,2,20.0,40.0
3795,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,18,8.9,1.4,3.51,5,5,5,5,100.0,100.0
3796,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,18,8.9,1.4,3.51,6,6,6,5,100.0,83.33333333333334
3797,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,22,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
3798,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3799,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,32,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
3800,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21,7.6,2.6,0.32,6,0,6,0,0.0,0.0
3801,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,12.7,3.7,-1.7,8,7,8,7,87.5,87.5
3802,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,39,12.7,3.7,-1.7,9,9,7,7,100.0,100.0
3803,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30,7.6,2.6,0.32,9,9,7,7,100.0,100.0
3804,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,5,4,5,2,80.0,40.0
3805,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,38,7.6,2.6,0.32,10,4,10,2,40.0,20.0
3806,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,20,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3807,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55,7.6,2.6,0.32,6,6,6,6,100.0,100.0
3808,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,53,7.6,2.6,0.32,18,17,18,16,94.44444444444444,88.88888888888889
3809,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54,7.6,2.6,0.32,6,4,6,5,66.66666666666666,83.33333333333334
3810,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,18,7.6,2.6,0.32,7,5,7,5,71.42857142857143,71.42857142857143
3811,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44,8.9,1.4,3.51,8,4,7,4,50.0,57.14285714285714
3812,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,28,10.8,1.4,1.74,11,9,11,9,81.81818181818183,81.81818181818183
3813,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,37,8.9,1.4,3.51,14,14,11,11,100.0,100.0
3814,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,20,7.6,2.6,0.32,10,9,7,7,90.0,100.0
3815,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,18,15.5,2.8,-4.06,7,7,8,7,100.0,87.5
3816,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,19,8.9,1.4,3.51,6,4,6,3,66.66666666666666,50.0
3817,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,23,15.5,2.8,-4.06,18,18,13,13,100.0,100.0
3818,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,22,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
3819,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,24,11.1,0.6,2.02,6,0,6,0,0.0,0.0
3820,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,22,12.4,0.5,1.79,6,5,6,2,83.33333333333334,33.33333333333333
3821,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,26,13.9,-0.3,0.79,6,0,6,0,0.0,0.0
3822,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,18,9.4,-0.8,-3.12,6,6,6,6,100.0,100.0
3823,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,24,11.1,0.6,2.02,6,4,6,2,66.66666666666666,33.33333333333333
3824,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,18,10.8,1.4,1.74,5,0,5,1,0.0,20.0
3825,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,26,11.1,0.6,2.02,0,0,0,0,0.0,0.0
3826,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,27,16.2,0.3,-0.92,6,3,6,3,50.0,50.0
3827,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,20,12.4,0.5,1.79,6,5,6,5,83.33333333333334,83.33333333333334
3828,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,19,7.6,2.6,0.32,5,0,5,1,0.0,20.0
3829,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,18,11.1,0.6,2.02,6,6,6,4,100.0,66.66666666666666
3830,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,18,10.8,1.4,1.74,8,7,8,7,87.5,87.5
3831,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,19,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
3832,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,34,7.6,2.6,0.32,12,7,12,7,58.333333333333336,58.333333333333336
3833,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,19,16.2,0.3,-0.92,6,0,6,0,0.0,0.0
3834,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,19,9.4,-0.8,-3.12,6,4,6,6,66.66666666666666,100.0
3835,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,30,15.5,2.8,-4.06,12,3,12,5,25.0,41.66666666666667
3836,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,22,10.8,1.4,1.74,4,0,5,3,0.0,60.0
3837,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,19,15.5,2.8,-4.06,5,4,5,3,80.0,60.0
3838,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,7.6,2.6,0.32,5,1,5,1,20.0,20.0
3839,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,22,7.6,2.6,0.32,0,0,0,0,0.0,0.0
3840,0,1,0,0,1,1,1,2,0,0,0,0,0,0,1,19,10.8,1.4,1.74,6,6,6,3,100.0,50.0
3841,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,20,15.5,2.8,-4.06,6,4,6,3,66.66666666666666,50.0
3842,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,35,13.9,-0.3,0.79,6,3,6,0,50.0,0.0
3843,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,20,7.6,2.6,0.32,5,1,5,1,20.0,20.0
3844,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,21,7.6,2.6,0.32,5,3,5,5,60.0,100.0
3845,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,27,7.6,2.6,0.32,5,0,5,0,0.0,0.0
3846,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,26,9.4,-0.8,-3.12,6,3,6,0,50.0,0.0
3847,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,20,10.8,1.4,1.74,6,0,5,0,0.0,0.0
3848,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,28,15.5,2.8,-4.06,10,8,8,5,80.0,62.5
3849,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,19,11.1,0.6,2.02,6,6,6,6,100.0,100.0
3850,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,47,12.7,3.7,-1.7,5,0,5,0,0.0,0.0
3851,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,55,10.8,1.4,1.74,6,5,6,5,83.33333333333334,83.33333333333334
3852,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,39,16.2,0.3,-0.92,6,0,6,2,0.0,33.33333333333333
3853,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,35,15.5,2.8,-4.06,17,14,12,12,82.35294117647058,100.0
3854,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,32,7.6,2.6,0.32,6,2,6,0,33.33333333333333,0.0
3855,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,20,8.9,1.4,3.51,6,6,6,6,100.0,100.0
3856,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,36,12.7,3.7,-1.7,6,6,6,5,100.0,83.33333333333334
3857,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,34,16.2,0.3,-0.92,5,5,5,5,100.0,100.0
3858,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,21,9.4,-0.8,-3.12,5,0,5,0,0.0,0.0
3859,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,42,13.9,-0.3,0.79,5,1,5,1,20.0,20.0
3860,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,25,12.4,0.5,1.79,6,1,6,4,16.666666666666664,66.66666666666666
3861,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,18,8.9,1.4,3.51,6,1,6,0,16.666666666666664,0.0
