,Gender,scholarship,Target,Age at enrollment,Tasa_1st,Tasa_2nd,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_13,Course_14,Course_15,Course_16,Course_17
3185,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3186,1,1,0,0.8354303358436619,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3187,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3188,1,0,0,-0.3144478690776571,-1.3222751284419247,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3189,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,1,0,0,0.7076660908524043,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,1,0,0,-0.6977406040514301,-0.08806742214918344,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3193,1,0,0,-0.44221211406891475,0.7935095109170607,-0.22809919704971374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3195,1,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3197,1,0,1,-0.5699763590601724,0.7935095109170607,-0.15673816042035812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3198,1,0,0,1.4742515607999502,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3199,1,0,1,-0.44221211406891475,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3200,1,0,0,1.2187230708174348,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3201,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3203,1,0,0,-0.5699763590601724,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3204,1,0,0,-0.6977406040514301,0.7935095109170607,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3205,1,0,0,0.5799018458611466,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3206,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3207,1,0,0,0.19660911088737357,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3208,1,0,0,-0.5699763590601724,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3209,1,0,1,-0.6977406040514301,0.35272104438393903,0.009770925048137806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3210,1,0,1,0.7076660908524043,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3213,1,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,1,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3215,1,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3216,1,0,0,-0.6977406040514301,0.35272104438393903,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3217,1,0,1,-0.44221211406891475,-0.264382808762432,0.3427890959851304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3219,0,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3220,0,0,0,-0.5699763590601724,-1.3222751284419247,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3221,0,1,0,0.0688448658961159,0.03787213971742315,-0.09429725336967207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3222,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3223,0,0,0,0.32437335587863125,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3224,0,0,0,0.9631945808349196,-1.3222751284419247,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3225,0,0,1,0.4521376008698889,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3226,0,0,1,0.0688448658961159,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3228,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3229,0,0,1,-0.44221211406891475,0.4156908253172418,0.21790728188375827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3230,0,0,1,0.0688448658961159,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3232,0,0,1,-0.6977406040514301,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3233,0,0,0,-0.44221211406891475,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3234,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3235,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3236,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3238,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3239,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3241,0,0,1,1.3464873158086925,0.4629181610172193,0.4580646166940892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3242,0,0,0,1.8575442957737232,-0.5288558886823052,-1.2390472159655834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3244,0,0,0,-0.5699763590601724,0.35272104438393903,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3245,0,0,0,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3246,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3247,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3248,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3249,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3250,0,1,0,1.602015805791208,-1.4734026026818523,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3251,0,1,1,-0.6977406040514301,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3252,0,1,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3253,0,1,0,-0.3144478690776571,-0.5288558886823052,-1.2390472159655834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3254,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3255,0,0,1,-0.6977406040514301,0.2645633510773144,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3256,0,0,1,-0.5699763590601724,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3257,0,0,1,0.7076660908524043,0.35272104438393903,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3259,0,0,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3260,0,0,1,-0.5699763590601724,0.2645633510773144,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3261,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3262,0,0,0,1.7297800507824657,-1.851221288281671,-1.6553199296368237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,0,1,1,-0.6977406040514301,0.2645633510773144,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3264,0,0,0,-0.3144478690776571,0.35272104438393903,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3265,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3266,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3268,0,0,0,0.8354303358436619,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3269,0,0,0,0.4521376008698889,0.4629181610172193,0.12870598609706393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3270,0,1,0,2.751894010712527,-0.08806742214918344,-0.8227745022943429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3271,0,1,1,3.3907152356688153,0.49965053322831265,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,0,0,1,2.240837030747496,0.22678148251733246,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3274,0,0,0,2.6241297657212694,-1.4104328217485491,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,0,0,1,-0.05891937909514178,0.4408787376905633,0.09302546778238613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3276,0,0,0,1.3464873158086925,0.35272104438393903,-0.4065017886231024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3278,0,0,0,-0.18668362408639944,-1.3222751284419247,-0.6562654168258467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3279,0,1,1,1.0909588258261773,-0.9696443552154272,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3281,0,0,0,4.5405934405901345,0.2645633510773144,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3285,1,0,1,1.602015805791208,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3286,1,0,0,1.602015805791208,-1.4734026026818523,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3287,1,0,0,-0.5699763590601724,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3288,1,0,1,0.19660911088737357,0.2645633510773144,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3289,1,0,1,1.4742515607999502,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,1,0,0,-0.44221211406891475,-1.4104328217485491,-1.6553199296368237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3291,1,0,0,1.4742515607999502,-1.4104328217485491,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,0,0,0,0.4521376008698889,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3295,0,0,1,-0.5699763590601724,-0.08806742214918344,0.009770925048137806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,0,0,0,0.32437335587863125,-0.3399465458823958,0.12870598609706393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3298,0,0,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3299,0,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3300,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3302,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3303,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3304,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3306,0,0,1,1.2187230708174348,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3307,0,0,1,1.0909588258261773,0.7935095109170607,-0.06591502289208757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,0,1,1,-0.8255048490426877,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3309,0,0,0,0.9631945808349196,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3310,0,1,1,1.0909588258261773,0.7935095109170607,0.4260436387193787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,0,0,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3314,1,0,0,2.1130727857562386,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3315,1,0,1,1.0909588258261773,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3316,1,0,0,2.1130727857562386,-1.3222751284419247,-0.6562654168258467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3317,1,1,1,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,1,0,0,0.5799018458611466,-0.6757853775266791,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3319,1,0,1,-0.5699763590601724,0.35272104438393903,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3320,1,1,1,-0.5699763590601724,0.7935095109170607,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3321,1,0,0,-0.3144478690776571,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3322,1,0,0,-0.18668362408639944,-0.7933289686021783,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3323,1,0,0,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3324,1,0,0,0.4521376008698889,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,1,0,1,0.8354303358436619,0.5290364309971876,0.3427890959851304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3327,1,0,0,0.5799018458611466,-1.851221288281671,-1.2390472159655834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3330,1,1,1,-0.44221211406891475,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3331,1,0,0,0.9631945808349196,-0.19826453878246367,0.12870598609706393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3332,1,0,0,-0.3144478690776571,-0.7933289686021783,-0.6562654168258467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3333,1,0,0,0.4521376008698889,-1.3222751284419247,-0.15673816042035812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3334,1,0,1,-0.5699763590601724,-0.08806742214918344,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3336,1,0,0,-0.3144478690776571,-0.9696443552154272,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,1,0,0,1.4742515607999502,9.027115744121044e-05,-0.5452593598468493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3338,1,0,0,0.5799018458611466,-0.264382808762432,-0.15673816042035812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3340,1,0,0,-0.5699763590601724,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3342,1,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3344,1,0,0,1.7297800507824657,0.03787213971742315,-0.5849043801964914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3345,1,0,0,-0.5699763590601724,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3346,1,0,0,1.602015805791208,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3347,1,0,0,0.7076660908524043,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3348,1,0,1,0.8354303358436619,0.7935095109170607,0.4260436387193787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,1,0,0,1.0909588258261773,-0.9696443552154272,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3351,1,0,0,1.7297800507824657,-1.4104328217485491,-0.8227745022943429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,1,0,0,0.4521376008698889,-0.5288558886823052,-0.8227745022943429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3353,1,1,1,-0.6977406040514301,0.7935095109170607,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3354,1,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3355,1,0,0,1.0909588258261773,-1.1900385884819882,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,1,0,0,-0.18668362408639944,-1.851221288281671,-1.6553199296368237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,0,0,0,1.0909588258261773,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3360,0,0,0,-0.5699763590601724,-0.5288558886823052,0.4260436387193787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3361,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3362,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3363,0,0,0,1.8575442957737232,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3364,0,0,0,-0.3144478690776571,0.35272104438393903,0.009770925048137806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3365,0,0,0,-0.3144478690776571,-0.9696443552154272,-1.2390472159655834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3367,0,0,1,-0.5699763590601724,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3369,0,0,0,-0.6977406040514301,-0.08806742214918344,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3370,0,0,0,0.19660911088737357,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3371,0,0,1,-0.5699763590601724,-0.5288558886823052,-0.4065017886231024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3372,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3373,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3374,0,1,1,-0.18668362408639944,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3375,0,0,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3377,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3379,0,0,1,-0.6977406040514301,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3380,0,0,0,0.32437335587863125,-0.7177652314822148,-0.5849043801964914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3381,0,0,0,0.9631945808349196,0.4408787376905633,0.3071085776704526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3382,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3383,0,0,0,1.4742515607999502,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3385,0,1,1,-0.5699763590601724,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3386,0,0,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3387,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3388,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3391,0,0,1,-0.05891937909514178,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3392,0,1,1,-0.3144478690776571,0.35272104438393903,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3393,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3395,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3397,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3398,0,0,1,-0.5699763590601724,0.4156908253172418,0.48551116924384125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3399,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3402,0,0,1,-0.6977406040514301,0.35272104438393903,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3403,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3405,0,0,1,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,0,1,1,-0.6977406040514301,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3408,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3409,0,0,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3411,0,0,1,-0.5699763590601724,0.4629181610172193,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3413,0,0,0,-0.6977406040514301,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3414,0,1,1,-0.6977406040514301,0.4156908253172418,0.5301118171371886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3417,0,0,0,-0.3144478690776571,-0.9696443552154272,-1.6553199296368237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3418,0,1,1,-0.5699763590601724,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3419,0,1,1,-0.44221211406891475,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3420,0,1,1,-0.3144478690776571,0.7935095109170607,0.842316352390619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3421,0,0,0,-0.05891937909514178,-1.851221288281671,-1.6553199296368237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3422,0,1,0,-0.6977406040514301,0.7935095109170607,-0.8227745022943429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
